route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
5__C5___,5_I13,5_I13-5_I13_10:41:00_2_64_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_10:44:00_1_75_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_10:56:00_2_28_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_10:59:00_1_77_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_11:11:00_2_66_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_11:14:00_1_79_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_11:26:00_2_30_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_11:29:00_1_26_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_11:41:00_2_68_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_11:44:00_1_81_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_11:56:00_2_31_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_11:59:00_1_83_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_12:11:00_2_70_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_12:14:00_1_85_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_12:26:00_2_32_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_12:29:00_1_29_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_12:41:00_2_72_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_12:44:00_1_87_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_12:56:00_2_33_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_12:59:00_1_89_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_13:11:00_2_74_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_13:14:00_1_95_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_13:26:00_2_76_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_13:29:00_1_91_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_13:41:00_2_78_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_13:44:00_1_93_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_13:56:00_2_34_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_13:59:00_1_97_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_14:11:00_2_80_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_14:17:00_1_99_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_14:26:00_2_82_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_14:29:00_1_101_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_14:41:00_2_84_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_14:44:00_1_103_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_14:56:00_2_86_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_14:59:00_1_105_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_15:11:00_2_88_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_15:14:00_1_107_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_15:26:00_2_35_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_15:29:00_1_109_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_15:41:00_2_90_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_15:44:00_1_111_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_15:56:00_2_92_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_15:59:00_1_113_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_16:11:00_2_94_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_16:14:00_1_115_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_16:25:00_2_36_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_16:29:00_1_117_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_16:41:00_2_96_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_16:44:00_1_119_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_16:56:00_2_98_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_16:59:00_1_121_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_17:11:00_2_100_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_17:14:00_1_123_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_17:26:00_2_37_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_17:29:00_1_125_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_17:41:00_2_102_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_17:44:00_1_127_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_17:56:00_2_104_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_17:59:00_1_129_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_18:11:00_2_106_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_18:14:00_1_131_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_18:26:00_2_38_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_18:29:00_1_132_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_18:41:00_2_108_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_18:44:00_1_133_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_18:56:00_2_110_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_18:59:00_1_134_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_19:11:00_2_112_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_19:14:00_1_136_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_19:26:00_2_39_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_19:29:00_1_135_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_19:41:00_2_114_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_19:44:00_1_137_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_19:56:00_2_116_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_19:59:00_1_138_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_20:11:00_2_118_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_20:14:00_1_139_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_20:26:00_2_43_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_20:29:00_1_140_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_20:41:00_2_120_5__C5___,MÓSTOLES,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_20:44:00_1_141_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_20:56:00_2_122_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_20:59:00_1_142_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_21:10:00_2_124_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_21:14:00_1_143_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_21:26:00_2_46_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_21:29:00_1_144_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_21:41:00_2_126_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_21:44:00_1_145_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_21:56:00_2_128_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_21:59:00_1_146_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_22:11:00_2_47_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_22:14:00_1_40_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_22:24:00_2_48_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_22:29:00_1_41_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_22:41:00_2_49_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_22:44:00_1_42_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_22:56:00_2_130_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_22:59:00_1_44_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_23:21:00_1_147_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_23:24:00_2_50_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C5___,5_I13,5_I13-5_I13_23:42:00_1_45_5__C5___,HUMANES,Móstoles El Soto-Atocha-Fuenlabrada-Humanes,0,,5__5____1__IT_1,0
5__C5___,5_I13,5_I13-5_I13_23:46:00_2_51_5__C5___,MÓSTOLES EL SOTO,Humanes-Fuenlabrada-Atocha-Móstoles El Soto,1,,5__5____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_05:57:00_2_32_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_06:06:00_1_4_5__C8___,VILLALBA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_06:15:00_1_33_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_06:27:00_2_34_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_06:36:00_1_5_5__C8___,VILLALBA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_06:46:00_1_35_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_07:02:00_2_36_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_07:07:00_1_7_5__C8___,VILLALBA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_07:15:00_1_37_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_07:32:00_2_38_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_07:40:00_1_9_5__C8___,VILLALBA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_08:02:00_2_39_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_08:15:00_1_60_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_08:32:00_2_40_5__C8___,RAMÓN Y CAJAL,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_09:15:00_1_61_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_09:32:00_2_41_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_10:15:00_1_62_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_10:33:00_2_42_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_11:16:00_1_63_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_11:31:00_2_43_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_12:15:00_1_64_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_12:33:00_2_44_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_13:15:00_1_65_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_13:33:00_2_45_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_14:15:00_1_66_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_14:22:00_1_27_5__C8___,VILLALBA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_14:33:00_2_46_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_14:46:00_1_47_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_15:15:00_1_67_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_15:32:00_2_30_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_15:45:00_1_50_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_16:02:00_2_48_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_16:15:00_1_68_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_16:32:00_2_49_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_17:15:00_1_69_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_17:33:00_2_51_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_18:15:00_1_70_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_18:33:00_2_52_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_18:45:00_1_55_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_19:01:00_2_53_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_19:15:00_1_71_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_19:31:00_2_54_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_19:45:00_1_58_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_20:02:00_2_56_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_20:15:00_1_72_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_20:32:00_2_57_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_21:16:00_1_73_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_21:33:00_2_31_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
5__C8___,5_I11,5_I11-5_I11_22:17:00_1_74_5__C8___,CERCEDILLA,Atocha-Chamartín-Villalba-Cercedilla,0,,5__8____1__IT_1,0
5__C8___,5_I11,5_I11-5_I11_22:33:00_2_59_5__C8___,CHAMARTÍN,Cercedilla-Villalba-Chamartín-Atocha,1,,5__8____2__IT_1,0
